frame_number,frame_time,results
337,2024/5/22 Wednesday 0:0:14,"[{'box': [472.08477783203125, 193.93966674804688, 45.82861328125, 90.60310363769531], 'conf': 0.9142893, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8910382390022278, 'id': 1}, {'box': [539.8344116210938, 328.57598876953125, 34.4549560546875, 50.175506591796875], 'conf': 0.8498747, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.0325927734375, 303.78314208984375, 207.81832885742188, 76.23501586914062], 'conf': 0.6900371, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992830157279968, 'id': 3}, {'box': [1030.9111328125, 245.3857879638672, 65.1417236328125, 45.942962646484375], 'conf': 0.48334572, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.999819815158844, 'id': 4}, {'box': [544.235107421875, 61.6386833190918, 202.57791137695312, 120.88391876220703], 'conf': 0.49294502, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6531020998954773, 'id': 5}, {'box': [429.66754150390625, 312.45556640625, 334.8215026855469, 167.58993530273438], 'conf': 0.5441222, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [229.5217742919922, 159.20468139648438, 65.59231567382812, 53.21260070800781], 'conf': 0.3637969, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996694326400757, 'id': 11}, {'box': [765.3048095703125, 323.574462890625, 222.16571044921875, 84.24020385742188], 'conf': 0.5146276, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8774569630622864, 'id': 18}, {'box': [74.0628433227539, 128.8332977294922, 147.88307189941406, 251.55796813964844], 'conf': 0.7231727, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.9727884531021118, 'id': 17}]"
338,2024/5/22 Wednesday 0:0:14,"[{'box': [472.09954833984375, 193.96202087402344, 45.813323974609375, 90.5970458984375], 'conf': 0.9141584, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8910382390022278, 'id': 1}, {'box': [539.8570556640625, 328.59130859375, 34.45172119140625, 50.156097412109375], 'conf': 0.85075575, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.05767822265625, 303.8267517089844, 207.82015991210938, 76.24578857421875], 'conf': 0.6931026, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992830157279968, 'id': 3}, {'box': [1030.907958984375, 245.38943481445312, 65.1416015625, 45.92988586425781], 'conf': 0.46708763, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.999819815158844, 'id': 4}, {'box': [544.1265869140625, 61.60326385498047, 202.3514404296875, 120.71733093261719], 'conf': 0.4937072, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6531020998954773, 'id': 5}, {'box': [429.60675048828125, 312.33856201171875, 334.9400634765625, 167.70172119140625], 'conf': 0.5342597, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [229.59317016601562, 159.17201232910156, 65.58067321777344, 53.275177001953125], 'conf': 0.32393378, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.999626874923706, 'id': 11}, {'box': [750.4221801757812, 320.8306884765625, 187.2568359375, 78.1976318359375], 'conf': 0.5136686, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9709268808364868, 'id': 18}, {'box': [72.3447265625, 127.75493621826172, 144.25592041015625, 250.78370666503906], 'conf': 0.697934, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.9550027847290039, 'id': 17}]"
339,2024/5/22 Wednesday 0:0:14,"[{'box': [472.1061706542969, 193.97494506835938, 45.82574462890625, 90.61024475097656], 'conf': 0.91413903, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8910382390022278, 'id': 1}, {'box': [539.8643798828125, 328.60137939453125, 34.45574951171875, 50.165130615234375], 'conf': 0.84816396, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.03143310546875, 303.836669921875, 207.84451293945312, 76.19662475585938], 'conf': 0.710188, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992830157279968, 'id': 3}, {'box': [1030.91064453125, 245.392822265625, 65.11993408203125, 45.93017578125], 'conf': 0.49306878, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.999819815158844, 'id': 4}, {'box': [543.9698486328125, 61.574485778808594, 201.96041870117188, 120.57704162597656], 'conf': 0.50201, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.5751602053642273, 'id': 5}, {'box': [429.73046875, 312.49688720703125, 334.7805480957031, 167.46238708496094], 'conf': 0.5105611, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [229.57342529296875, 159.170654296875, 65.58442687988281, 53.340850830078125], 'conf': 0.3058153, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996336698532104, 'id': 11}, {'box': [787.2064819335938, 328.2740478515625, 285.1434326171875, 94.35617065429688], 'conf': 0.6080903, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9198552370071411, 'id': 18}, {'box': [70.46870422363281, 127.30180358886719, 140.428466796875, 250.60794067382812], 'conf': 0.57684475, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.984107494354248, 'id': 17}]"
340,2024/5/22 Wednesday 0:0:14,"[{'box': [472.1495666503906, 194.03030395507812, 45.93170166015625, 90.58406066894531], 'conf': 0.9127771, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8920879364013672, 'id': 1}, {'box': [539.8703002929688, 328.6139831542969, 34.4593505859375, 50.186279296875], 'conf': 0.84340304, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.0712890625, 303.88946533203125, 207.79745483398438, 76.15017700195312], 'conf': 0.6876622, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.9398193359375, 245.39764404296875, 65.11346435546875, 45.96434020996094], 'conf': 0.43517634, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [543.9424438476562, 61.54513168334961, 201.872802734375, 120.47258758544922], 'conf': 0.5196689, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.5697026252746582, 'id': 5}, {'box': [429.630859375, 312.6023254394531, 334.8604431152344, 167.18128967285156], 'conf': 0.49546847, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [229.46701049804688, 159.090576171875, 65.73295593261719, 53.63287353515625], 'conf': 0.334753, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996479749679565, 'id': 11}, {'box': [793.3990478515625, 329.800537109375, 311.81982421875, 98.7650146484375], 'conf': 0.67147845, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.7462900280952454, 'id': 18}, {'box': [69.033203125, 127.79156494140625, 137.44769287109375, 251.17782592773438], 'conf': 0.25672087, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.8419080972671509, 'id': 17}]"
341,2024/5/22 Wednesday 0:0:14,"[{'box': [472.15911865234375, 194.04074096679688, 45.973052978515625, 90.58436584472656], 'conf': 0.91328347, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8920879364013672, 'id': 1}, {'box': [539.8655395507812, 328.6260070800781, 34.4554443359375, 50.200927734375], 'conf': 0.8370429, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.088623046875, 303.89935302734375, 207.74533081054688, 76.17855834960938], 'conf': 0.67802525, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.95166015625, 245.40020751953125, 65.1087646484375, 45.977294921875], 'conf': 0.45803666, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [543.97216796875, 61.52423858642578, 201.8685302734375, 120.45597839355469], 'conf': 0.50833154, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.5697026252746582, 'id': 5}, {'box': [429.63763427734375, 312.64886474609375, 334.7261962890625, 167.12857055664062], 'conf': 0.51823235, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [229.56130981445312, 158.90997314453125, 65.68180847167969, 53.516204833984375], 'conf': 0.33468404, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9994714856147766, 'id': 11}, {'box': [797.036865234375, 331.1034851074219, 321.8651123046875, 101.0899658203125], 'conf': 0.66850597, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9163654446601868, 'id': 18}, {'box': [66.42880249023438, 127.5818099975586, 132.39169311523438, 249.54502868652344], 'conf': 0.1140627, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.8761091232299805, 'id': 17}]"
342,2024/5/22 Wednesday 0:0:14,"[{'box': [472.15765380859375, 194.03536987304688, 45.98980712890625, 90.58912658691406], 'conf': 0.9136394, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8920879364013672, 'id': 1}, {'box': [539.85400390625, 328.63092041015625, 34.4505615234375, 50.206329345703125], 'conf': 0.83155906, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.13970947265625, 303.88897705078125, 207.6435546875, 76.25509643554688], 'conf': 0.6574105, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.9609375, 245.416748046875, 65.1136474609375, 45.97991943359375], 'conf': 0.4514648, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [544.07421875, 61.53961944580078, 202.12356567382812, 120.55752563476562], 'conf': 0.4890354, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6511820554733276, 'id': 5}, {'box': [429.7056579589844, 312.66717529296875, 334.67730712890625, 167.13450622558594], 'conf': 0.5463136, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [229.50157165527344, 158.84518432617188, 65.82186889648438, 53.4747314453125], 'conf': 0.37694046, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9994714856147766, 'id': 11}, {'box': [797.6085815429688, 330.96826171875, 326.7415771484375, 101.36593627929688], 'conf': 0.64309925, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9215428233146667, 'id': 18}, {'box': [63.89225387573242, 127.24870300292969, 127.33818817138672, 247.39443969726562], 'conf': 0.21105039, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.9053826928138733, 'id': 17}]"
343,2024/5/22 Wednesday 0:0:14,"[{'box': [472.15997314453125, 194.041259765625, 45.980865478515625, 90.57699584960938], 'conf': 0.91363645, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.8920879364013672, 'id': 1}, {'box': [539.859619140625, 328.61004638671875, 34.4383544921875, 50.129180908203125], 'conf': 0.8389395, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.10211181640625, 303.86346435546875, 207.654296875, 76.18411254882812], 'conf': 0.68231624, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.9520263671875, 245.41705322265625, 65.10064697265625, 45.96464538574219], 'conf': 0.43275973, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [544.1426391601562, 61.60630798339844, 202.36172485351562, 120.75013732910156], 'conf': 0.47380942, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6731785535812378, 'id': 5}, {'box': [429.78289794921875, 312.9310302734375, 334.4205627441406, 166.75709533691406], 'conf': 0.5293772, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [229.5235595703125, 158.95806884765625, 65.51368713378906, 53.47538757324219], 'conf': 0.36643162, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9994229078292847, 'id': 11}, {'box': [797.9398193359375, 330.95086669921875, 327.2044677734375, 101.58053588867188], 'conf': 0.6652292, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8850618004798889, 'id': 18}, {'box': [62.80404281616211, 126.274658203125, 125.05472564697266, 246.99176025390625], 'conf': 0.2113929, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.8921038508415222, 'id': 17}]"
344,2024/5/22 Wednesday 0:0:14,"[{'box': [472.1926574707031, 194.1409454345703, 46.0072021484375, 90.39501953125], 'conf': 0.91395074, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9157114028930664, 'id': 1}, {'box': [539.864501953125, 328.5894775390625, 34.44677734375, 50.138702392578125], 'conf': 0.8442442, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.0816650390625, 303.83050537109375, 207.712890625, 76.19198608398438], 'conf': 0.6917972, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.949462890625, 245.43243408203125, 65.1068115234375, 45.96397399902344], 'conf': 0.44900742, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [544.0869140625, 61.58939743041992, 202.19775390625, 120.67584991455078], 'conf': 0.48032472, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6731785535812378, 'id': 5}, {'box': [429.84600830078125, 313.0559997558594, 334.2942199707031, 166.6042938232422], 'conf': 0.50473547, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999994039535522, 'id': 6}, {'box': [229.7334747314453, 159.09909057617188, 65.10464477539062, 53.31120300292969], 'conf': 0.3154569, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996178150177002, 'id': 11}, {'box': [799.0067749023438, 331.42474365234375, 325.285400390625, 102.40570068359375], 'conf': 0.7345549, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8970339894294739, 'id': 18}, {'box': [62.820030212402344, 125.445068359375, 125.00529479980469, 245.65994262695312], 'conf': 0.18171822, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.9486141204833984, 'id': 17}]"
345,2024/5/22 Wednesday 0:0:14,"[{'box': [472.2109375, 194.19100952148438, 46.014984130859375, 90.27540588378906], 'conf': 0.91167957, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9157114028930664, 'id': 1}, {'box': [539.876220703125, 328.5569763183594, 34.45648193359375, 50.15191650390625], 'conf': 0.84143114, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.09619140625, 303.80029296875, 207.744140625, 76.23458862304688], 'conf': 0.68921685, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.9598388671875, 245.40814208984375, 65.10906982421875, 45.96318054199219], 'conf': 0.45245326, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [544.0877685546875, 61.538719177246094, 202.25628662109375, 120.61175537109375], 'conf': 0.47874635, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6731785535812378, 'id': 5}, {'box': [429.95843505859375, 313.12872314453125, 334.1558837890625, 166.46005249023438], 'conf': 0.5463067, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999994039535522, 'id': 6}, {'box': [229.82177734375, 159.24412536621094, 64.93634033203125, 53.06842041015625], 'conf': 0.30730397, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996324777603149, 'id': 11}, {'box': [799.5472412109375, 331.4172058105469, 323.5411376953125, 102.6248779296875], 'conf': 0.6411208, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.7394877076148987, 'id': 18}, {'box': [62.65555191040039, 125.68807983398438, 124.62419891357422, 244.97357177734375], 'conf': 0.170855, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.9157980680465698, 'id': 17}]"
346,2024/5/22 Wednesday 0:0:14,"[{'box': [472.2025146484375, 194.14280700683594, 46.004058837890625, 90.36102294921875], 'conf': 0.9142409, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9131410717964172, 'id': 1}, {'box': [539.8904418945312, 328.5521240234375, 34.442626953125, 50.114166259765625], 'conf': 0.8345887, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.120849609375, 303.78753662109375, 207.71182250976562, 76.22329711914062], 'conf': 0.6885205, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.9747314453125, 245.39242553710938, 65.10760498046875, 45.94563293457031], 'conf': 0.4569857, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [544.052001953125, 61.533958435058594, 202.20474243164062, 120.60110473632812], 'conf': 0.46666288, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6731785535812378, 'id': 5}, {'box': [429.9728088378906, 313.07769775390625, 334.26031494140625, 166.55014038085938], 'conf': 0.4792824, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999994039535522, 'id': 6}, {'box': [229.74090576171875, 159.15057373046875, 65.03535461425781, 53.10813903808594], 'conf': 0.37130946, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996428489685059, 'id': 11}, {'box': [800.228759765625, 331.44976806640625, 321.5159912109375, 102.50765991210938], 'conf': 0.6656739, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9229636192321777, 'id': 18}, {'box': [62.435264587402344, 124.44889068603516, 124.0113525390625, 245.7517547607422], 'conf': 0.2493152, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.9313077330589294, 'id': 17}]"
347,2024/5/22 Wednesday 0:0:14,"[{'box': [472.2092590332031, 194.12911987304688, 46.01123046875, 90.41932678222656], 'conf': 0.914102, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9131410717964172, 'id': 1}, {'box': [539.9035034179688, 328.542724609375, 34.4493408203125, 50.1424560546875], 'conf': 0.83447224, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.8795738816261292, 'id': 2}, {'box': [409.1184997558594, 303.78045654296875, 207.74139404296875, 76.21578979492188], 'conf': 0.6940743, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9992571473121643, 'id': 3}, {'box': [1030.976806640625, 245.38050842285156, 65.10882568359375, 45.953155517578125], 'conf': 0.45546564, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998124241828918, 'id': 4}, {'box': [543.9419555664062, 61.462100982666016, 201.90170288085938, 120.4075698852539], 'conf': 0.4739094, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.5912225842475891, 'id': 5}, {'box': [430.0015563964844, 313.2043151855469, 334.20281982421875, 166.2216033935547], 'conf': 0.45396104, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999991655349731, 'id': 6}, {'box': [229.73806762695312, 159.17742919921875, 65.27546691894531, 52.62681579589844], 'conf': 0.25426558, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9996428489685059, 'id': 11}, {'box': [800.1468505859375, 331.564697265625, 320.912109375, 102.43716430664062], 'conf': 0.66305137, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.7559731602668762, 'id': 18}, {'box': [62.17304992675781, 123.59761810302734, 123.39906311035156, 246.27024841308594], 'conf': 0.1981366, 'label_id': 'person', 'sub_labels': 'other', 'sub_labels_conf': 0.8762000799179077, 'id': 17}]"
